symbol,closingbestbiddate,secid,compid,cusip,issue,venue,sectype,class,caveatemptor,tiername,dad_pal,closinginsidebidprice,closinginsidebidpricedate,closinginsideaskprice,closinginsideaskpricedate,insidebid_askmidprice,openprice,highprice,lowprice,lastprice,previouscloseprice,previousclosedate,sharevolume,dollarvol,tradecount,otclinkdolvol,otclinksharevol,otclinkexeccount,shoflag,rule3210flag,shortintvol,shortinterestdate,mmidcount,bfcmmid,tierid,closingbestbid,bestbidsource,closingbestask,closingbestaskdate,bestasksource,securitystatus,sharesoutstanding,sharesoutstandingasofdate
SMCI,2018-11-29,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.4,2018-11-29,14.5,2018-11-29,14.45,14.18,14.5,14,14.5,14.05,2018-11-27,129368,1854978.1745000002,415,457111.05,31953,133,,,1857722,2018-10-31,20,19,22,14.4,OTC Link,14.5,2018-11-29,OTC Link,Active,48692992,2017-04-30
SMCI,2018-11-30,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.9,2018-11-30,14.93,2018-11-30,14.915,14.5,14.98,14.5,14.9,14.5,2018-11-28,229825,3384891.8655870017,884,1410492.69,95747,517,,,1857722,2018-10-31,21,19,22,14.9,OTC Link,14.93,2018-11-30,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-03,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.95,2018-12-03,15,2018-12-03,14.975,14.77,15,14.75,14.95,14.9,2018-11-29,343911,5114246.732387998,1006,1859865.08,124977,533,,,1916842,2018-11-15,20,19,22,14.95,OTC Link,15,2018-12-03,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-04,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.75,2018-12-04,14.79,2018-12-04,14.77,15,15.13,14.51,14.79,14.95,2018-12-02,160990,2406711.0774,260,775938.4,52050,118,,,1916842,2018-11-15,19,17,22,14.75,OTC Link,14.79,2018-12-04,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-06,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.85,2018-12-06,15.91,2018-12-06,15.88,14.6,16.38,14.5,15.9,14.79,2018-12-03,521181,8049144.474200004,845,3358208.06,216524,539,,,1916842,2018-11-15,19,16,22,15.85,OTC Link,15.91,2018-12-06,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-07,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16.25,2018-12-07,16.26,2018-12-07,16.255,15.9,16.47,15.75,16.25,15.9,2018-12-05,464225,7537775.9162,502,2607325.4,160723,256,,,1916842,2018-11-15,19,17,22,16.25,OTC Link,16.26,2018-12-07,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-10,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16.34,2018-12-10,16.35,2018-12-10,16.345,16.21,16.56,15.49,16.35,16.25,2018-12-06,268318,4308236.2124999985,493,2172751.6,135282,330,,,1916842,2018-11-15,19,18,22,16.34,OTC Link,16.35,2018-12-10,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-11,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16.3,2018-12-11,16.51,2018-12-11,16.405,16.505,16.59,16.05,16.5,16.35,2018-12-09,364065,5971327.5947,491,1999205.48,121646,244,,,1916842,2018-11-15,19,17,22,16.3,OTC Link,16.51,2018-12-11,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-12,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16,2018-12-12,16.02,2018-12-12,16.01,16.3,16.53,15.7,16,16.5,2018-12-10,247082,4030692.0475000003,421,1314467.21,80671,225,,,1916842,2018-11-15,19,16,22,16,OTC Link,16.02,2018-12-12,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-13,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16.2,2018-12-13,16.25,2018-12-13,16.225,15.75,16.4,15.75,16.3,16,2018-12-11,80282,1290770.0513,156,229566.19,14264,72,,,1916842,2018-11-15,19,17,22,16.2,OTC Link,16.25,2018-12-13,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-14,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,16.6,2018-12-14,16.65,2018-12-14,16.625,16.3,16.74,16.2,16.65,16.3,2018-12-12,313669,5200637.0937,477,1563591.65,94336,297,,,1916842,2018-11-15,20,18,22,16.6,OTC Link,16.65,2018-12-14,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-17,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.34,2018-12-17,15.35,2018-12-17,15.345,16.625,17,14.7701,15.35,16.65,2018-12-13,301244,4729478.303799999,704,2071859.95,130488,412,,,1916842,2018-11-15,19,16,22,15.34,OTC Link,15.35,2018-12-17,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-18,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.05,2018-12-18,15.3,2018-12-18,15.175,15.34,15.4799,15,15.05,15.35,2018-12-16,144109,2180192.8374,250,752147.94,49630,119,,,1916842,2018-11-15,19,16,22,15.05,OTC Link,15.3,2018-12-18,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-19,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.9,2018-12-19,15,2018-12-19,14.95,15.2,15.2,14.65,14.9,15.05,2018-12-17,364566,5428089.125399998,280,745666.64,49989,115,,,1916842,2018-11-15,19,16,22,14.9,OTC Link,15,2018-12-19,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-20,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.82,2018-12-20,14.85,2018-12-20,14.835,14.7,14.9,14.25,14.9,14.9,2018-12-18,233402,3396518.85,320,1014823.96,70034,198,,,1916842,2018-11-15,20,17,22,14.82,OTC Link,14.85,2018-12-20,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-21,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.01,2018-12-21,14.02,2018-12-21,14.015,14.41,15.35,13.8,14.01,14.9,2018-12-19,420652,6146195.391,417,969633.94,67786,233,,,1916842,2018-11-15,19,17,22,14.01,OTC Link,14.02,2018-12-21,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-24,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.02,2018-12-24,14.07,2018-12-24,14.045,14.03,14.21,13.73,14.08,14.01,2018-12-20,165946,2320521.3432360003,277,1340130.34,95749,197,,,1916842,2018-11-15,19,17,22,14.02,OTC Link,14.07,2018-12-24,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-26,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,14.15,2018-12-26,14.17,2018-12-26,14.16,14.19,14.2455,13.8801,14.06,14.08,2018-12-23,187235,2642337.4051,270,973475.17,68875,152,,,1916842,2018-11-15,19,17,22,14.15,OTC Link,14.17,2018-12-26,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-27,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.95,2018-12-27,13.98,2018-12-27,13.965,14.06,14.19,13.88,13.98,14.06,2018-12-25,109163,1522470.1275,162,677855.82,48515,76,,,1916842,2018-11-15,19,18,22,13.95,OTC Link,13.98,2018-12-27,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-28,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.9,2018-12-28,13.92,2018-12-28,13.91,14.005,14.2,13.9,13.9,13.98,2018-12-26,358004,5011491.903799998,460,2267399.5,161826,337,,,1916842,2018-11-15,19,17,22,13.9,OTC Link,13.92,2018-12-28,OTC Link,Active,48692992,2017-04-30
SMCI,2018-12-31,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,13.8,2018-12-31,13.93,2018-12-31,13.865,13.9,14.05,13.5,13.8,13.9,2018-12-27,434187,6027727.283299999,409,2390289.23,171857,254,,,1916842,2018-11-15,20,18,22,13.8,OTC Link,13.93,2018-12-31,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-02,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.09,2019-01-02,15.1,2019-01-02,15.095,13.79,15.22,13.79,15.1,13.8,2018-12-30,232625,3421574.1095999996,536,1767083.62,119530,290,,,1916842,2018-11-15,19,18,22,15.09,OTC Link,15.1,2019-01-02,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-03,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.66,2019-01-03,15.7,2019-01-03,15.68,15.09,15.79,14.5,15.7,15.1,2019-01-01,321717,4942200.602499999,607,2721175.31,177193,334,,,1916842,2018-11-15,19,18,22,15.66,OTC Link,15.7,2019-01-03,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-04,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.56,2019-01-04,15.6,2019-01-04,15.58,15.55,15.85,15.25,15.56,15.7,2019-01-02,159530,2496212.199,350,778825.62,49816,184,,,1916842,2018-11-15,19,17,22,15.56,OTC Link,15.6,2019-01-04,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-07,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.7,2019-01-07,15.71,2019-01-07,15.705,15.4,15.8,15.25,15.7,15.56,2019-01-03,307833,4842785.6933,348,3326375.65,211371,279,,,1916842,2018-11-15,19,18,22,15.7,OTC Link,15.71,2019-01-07,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-08,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.52,2019-01-08,15.6,2019-01-08,15.56,15.8,15.85,15.52,15.6,15.7,2019-01-06,165077,2598522.5500000003,238,703066.38,44685,143,,,1916842,2018-11-15,21,19,22,15.52,OTC Link,15.6,2019-01-08,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-09,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.52,2019-01-09,15.55,2019-01-09,15.535,15.7,15.7,15.52,15.5275,15.6,2019-01-07,16206,253384.0477,54,123106.32,7876,23,,,1916842,2018-11-15,20,18,22,15.52,OTC Link,15.55,2019-01-09,OTC Link,Active,48692992,2017-04-30
SMCI,2019-01-10,118059,667688,86800U104,SUPER MICRO COMPUTER INC,OTC Link,Common Stock,,N,Pink No Information,,15.4,2019-01-10,15.53,2019-01-10,15.465,15.52,15.55,15,15.53,15.5275,2019-01-08,29751,459463.8961,89,205371.85,13314,37,,,1332832,2018-12-14,20,19,22,15.4,OTC Link,15.53,2019-01-10,OTC Link,Active,48692992,2017-04-30
